idpackets_db,STX,length,"Sequence Number",Direct,CMD,"Sensor ID","Sensor Number",Data,Checksum,ETX,Time
8593,33,0075,b5,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32303a34325d20526563762042696f20446174612050445b315d204143545b31305d2042525b32315d2048525b36375d20585b3234375d20595b385d204261745b3130305d20436f6d5b305d20525353495b2d31305d,c3,55,"12/03/2022, 17:17:54.548482"
8594,33,0074,b6,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32303a34375d20526563762042696f20446174612050445b315d204143545b335d2042525b32315d2048525b36355d20585b3234365d20595b385d204261745b3130305d20436f6d5b305d20525353495b2d31305d,97,55,"12/03/2022, 17:17:59.573529"
8595,33,0074,b7,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32303a35325d20526563762042696f20446174612050445b315d204143545b345d2042525b31365d2048525b36375d20585b3234355d20595b395d204261745b3130305d20436f6d5b305d20525353495b2d31305d,9b,55,"12/03/2022, 17:18:04.601436"
8596,33,006f,b8,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32303a35365d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33385d,c4,55,"12/03/2022, 17:18:09.225530"
8597,33,0073,b9,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32303a35365d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b305d204d61736b5b3078202020305d204261745b3130305d20436f6d5b305d20525353495b2d33395d,34,55,"12/03/2022, 17:18:09.419484"
8598,33,0076,ba,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32303a35375d20526563762042696f20446174612050445b315d204143545b31305d2042525b31375d2048525b3131345d20585b3234345d20595b385d204261745b3130305d20436f6d5b305d20525353495b2d31305d,fa,55,"12/03/2022, 17:18:09.612647"
8599,33,0036,bb,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32313a30315d20203d3d3d3e2041444320417665725b323630395d,3b,55,"12/03/2022, 17:18:13.449427"
8600,33,0076,bc,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a30325d20526563762042696f20446174612050445b315d204143545b365d2042525b31385d2048525b3130375d20585b3234335d20595b31315d204261745b3130305d20436f6d5b305d20525353495b2d31305d,f4,55,"12/03/2022, 17:18:14.556638"
8601,33,0076,bd,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a30375d20526563762042696f20446174612050445b315d204143545b31365d2042525b32305d2048525b36355d20585b3234325d20595b31325d204261745b3130305d20436f6d5b305d20525353495b2d31305d,f7,55,"12/03/2022, 17:18:19.581160"
8602,33,002e,be,91,36,23,01,ffff0c54003c00540043004300430043004100430072006b004100000000000415076400f6ff,ec,55,"12/03/2022, 17:18:20.294470"
8603,33,0052,bf,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32313a30385d2053656e736f722044617461205265706f72742049445b307832335d204e756d5b3078315d204757204261745b3130305d,6f,55,"12/03/2022, 17:18:20.681533"
8604,33,002e,c0,91,36,24,01,ffff0c18001500130012000e001100150015001000110012001400000000000415076400f6ff,3f,55,"12/03/2022, 17:18:20.874787"
8605,33,0052,c1,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32313a30385d2053656e736f722044617461205265706f72742049445b307832345d204e756d5b3078315d204757204261745b3130305d,72,55,"12/03/2022, 17:18:21.067568"
8606,33,001d,c2,91,36,25,01,ffff0c5400000001f20c000000000415076400f6ff,a2,55,"12/03/2022, 17:18:24.419387"
8607,33,0052,c3,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32313a30385d2053656e736f722044617461205265706f72742049445b307832355d204e756d5b3078315d204757204261745b3130305d,75,55,"12/03/2022, 17:18:24.612680"
8608,33,0076,c4,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a31325d20526563762042696f20446174612050445b315d204143545b31385d2042525b32315d2048525b38395d20585b3234355d20595b32345d204261745b3130305d20436f6d5b305d20525353495b2d31305d,09,55,"12/03/2022, 17:18:29.339447"
8609,33,0075,c5,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a31375d20526563762042696f20446174612050445b315d204143545b315d2042525b32355d2048525b38395d20585b3234355d20595b32345d204261745b3130305d20436f6d5b305d20525353495b2d31305d,da,55,"12/03/2022, 17:18:29.726398"
8610,33,0076,c6,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a32325d20526563762042696f20446174612050445b315d204143545b375d2042525b32315d2048525b3131325d20585b3234385d20595b32365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,02,55,"12/03/2022, 17:18:34.564669"
8611,33,0077,c7,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a32375d20526563762042696f20446174612050445b315d204143545b31355d2042525b31335d2048525b3131325d20585b3234355d20595b32315d204261745b3130305d20436f6d5b305d20525353495b2d31305d,31,55,"12/03/2022, 17:18:39.590554"
8612,33,0076,c8,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a33325d20526563762042696f20446174612050445b315d204143545b31345d2042525b31335d2048525b39385d20585b3234365d20595b32315d204261745b3130305d20436f6d5b305d20525353495b2d31305d,0a,55,"12/03/2022, 17:18:44.616813"
8613,33,0075,c9,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a33375d20526563762042696f20446174612050445b315d204143545b315d2042525b31355d2048525b39365d20585b3234365d20595b32315d204261745b3130305d20436f6d5b305d20525353495b2d31305d,db,55,"12/03/2022, 17:18:49.543941"
8614,33,0076,ca,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a34325d20526563762042696f20446174612050445b315d204143545b31355d2042525b32345d2048525b3130305d20585b3234345d20595b395d204261745b3130305d20436f6d5b305d20525353495b2d31305d,04,55,"12/03/2022, 17:18:54.569195"
8615,33,0073,cb,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a34375d20526563762042696f20446174612050445b315d204143545b31345d2042525b32305d2048525b37395d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,74,55,"12/03/2022, 17:18:59.595574"
8616,33,0072,cc,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a35325d20526563762042696f20446174612050445b315d204143545b315d2042525b32325d2048525b37305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,35,55,"12/03/2022, 17:19:04.716168"
8617,33,006f,cd,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32313a35365d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33355d,d7,55,"12/03/2022, 17:19:09.248810"
8618,33,0073,ce,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a35375d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b305d204d61736b5b3078202020305d204261745b3130305d20436f6d5b305d20525353495b2d33355d,47,55,"12/03/2022, 17:19:09.441007"
8619,33,0073,cf,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32313a35375d20526563762042696f20446174612050445b315d204143545b315d2042525b32345d2048525b3130305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,6a,55,"12/03/2022, 17:19:09.825219"
8620,33,005b,d0,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a30315d20526561642054656d7020446174612054656d705b32352e3627435d204261745b3130305d20436f6d5b305d20525353495b2d31305d,3a,55,"12/03/2022, 17:19:13.974935"
8621,33,0058,d1,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a30315d20526561642048756d20446174612048756d5b33372e35255d204261745b3130305d20436f6d5b305d20525353495b2d31305d,1d,55,"12/03/2022, 17:19:14.168936"
8622,33,0036,d2,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32323a30315d20203d3d3d3e2041444320417665725b323631305d,4b,55,"12/03/2022, 17:19:14.361424"
8623,33,0073,d3,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a30325d20526563762042696f20446174612050445b315d204143545b325d2042525b32365d2048525b3130305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,68,55,"12/03/2022, 17:19:14.554037"
8624,33,0073,d4,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a30375d20526563762042696f20446174612050445b315d204143545b325d2042525b32365d2048525b3130305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,6e,55,"12/03/2022, 17:19:19.604179"
8625,33,002e,d5,91,36,23,01,ffff0c59005900700070006200600064004f004600640064006400000000000416076400f6ff,eb,55,"12/03/2022, 17:19:20.320387"
8626,33,0052,d6,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32323a30385d2053656e736f722044617461205265706f72742049445b307832335d204e756d5b3078315d204757204261745b3130305d,87,55,"12/03/2022, 17:19:20.707377"
8627,33,002e,d7,91,36,24,01,ffff0c1500190015000d000d000f0018001400160018001a001a00000000000416076400f6ff,6f,55,"12/03/2022, 17:19:20.899824"
8628,33,0052,d8,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32323a30385d2053656e736f722044617461205265706f72742049445b307832345d204e756d5b3078315d204757204261745b3130305d,8a,55,"12/03/2022, 17:19:21.092669"
8629,33,001d,d9,91,36,25,01,ffff0c5b000000010006000000000416076400f6ff,c9,55,"12/03/2022, 17:19:24.345386"
8630,33,0052,da,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32323a30385d2053656e736f722044617461205265706f72742049445b307832355d204e756d5b3078315d204757204261745b3130305d,8d,55,"12/03/2022, 17:19:24.538082"
8631,33,0072,db,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a31325d20526563762042696f20446174612050445b315d204143545b315d2042525b32315d2048525b38345d20585b305d20595b375d204261745b3130305d20436f6d5b305d20525353495b2d31305d,46,55,"12/03/2022, 17:19:29.372913"
8632,33,0072,dc,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a31375d20526563762042696f20446174612050445b315d204143545b385d2042525b32355d2048525b38345d20585b305d20595b375d204261745b3130305d20436f6d5b305d20525353495b2d31305d,57,55,"12/03/2022, 17:19:29.566180"
8633,33,0073,dd,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a32325d20526563762042696f20446174612050445b315d204143545b385d2042525b32325d2048525b3130305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,76,55,"12/03/2022, 17:19:34.591049"
8634,33,0073,de,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a32375d20526563762042696f20446174612050445b315d204143545b335d2042525b32305d2048525b3130305d20585b305d20595b375d204261745b3130305d20436f6d5b305d20525353495b2d31305d,76,55,"12/03/2022, 17:19:39.711099"
8635,33,0072,df,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a33325d20526563762042696f20446174612050445b315d204143545b385d2042525b32315d2048525b38345d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,52,55,"12/03/2022, 17:19:44.543606"
8636,33,0072,e0,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a33375d20526563762042696f20446174612050445b315d204143545b315d2042525b31385d2048525b38345d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,57,55,"12/03/2022, 17:19:49.567581"
8637,33,0072,e1,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a34325d20526563762042696f20446174612050445b315d204143545b325d2042525b31345d2048525b38345d20585b305d20595b375d204261745b3130305d20436f6d5b305d20525353495b2d31305d,52,55,"12/03/2022, 17:19:54.597360"
8638,33,0072,e2,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a34375d20526563762042696f20446174612050445b315d204143545b385d2042525b31385d2048525b38345d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,61,55,"12/03/2022, 17:19:59.712552"
8639,33,0072,e3,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a35325d20526563762042696f20446174612050445b315d204143545b385d2042525b32335d2048525b39335d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,5a,55,"12/03/2022, 17:20:04.547132"
8640,33,006f,e4,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32323a35365d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33385d,f2,55,"12/03/2022, 17:20:09.266844"
8641,33,0073,e5,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a35375d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b305d204d61736b5b3078202020305d204261745b3130305d20436f6d5b305d20525353495b2d33385d,62,55,"12/03/2022, 17:20:09.654319"
8642,33,0072,e6,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32323a35375d20526563762042696f20446174612050445b315d204143545b325d2042525b32335d2048525b37305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,57,55,"12/03/2022, 17:20:09.847411"
8643,33,0036,e7,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32333a30315d20203d3d3d3e2041444320417665725b323631305d,61,55,"12/03/2022, 17:20:13.303635"
8644,33,0072,e8,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a30325d20526563762042696f20446174612050445b315d204143545b385d2042525b32365d2048525b39335d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,5e,55,"12/03/2022, 17:20:14.604036"
8645,33,0072,e9,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a30375d20526563762042696f20446174612050445b315d204143545b375d2042525b31375d2048525b37305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,5e,55,"12/03/2022, 17:20:19.721580"
8646,33,002e,ea,91,36,23,01,ffff0c540054006400640054005400540054005d0046005d004600000000000417076400f6ff,8e,55,"12/03/2022, 17:20:20.340402"
8647,33,0052,eb,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32333a30385d2053656e736f722044617461205265706f72742049445b307832335d204e756d5b3078315d204757204261745b3130305d,9d,55,"12/03/2022, 17:20:20.534873"
8648,33,002e,ec,91,36,24,01,ffff0c1500190016001400150012000e001200170017001a001100000000000417076400f6ff,83,55,"12/03/2022, 17:20:20.727537"
8649,33,0052,ed,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32333a30385d2053656e736f722044617461205265706f72742049445b307832345d204e756d5b3078315d204757204261745b3130305d,a0,55,"12/03/2022, 17:20:20.920396"
8650,33,001d,ee,91,36,25,01,ffff0c40000000010006000000000417076400f6ff,c4,55,"12/03/2022, 17:20:21.113012"
8651,33,0052,ef,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32333a30385d2053656e736f722044617461205265706f72742049445b307832355d204e756d5b3078315d204757204261745b3130305d,a3,55,"12/03/2022, 17:20:24.365365"
8652,33,0072,f0,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a31325d20526563762042696f20446174612050445b315d204143545b335d2042525b32325d2048525b37305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,59,55,"12/03/2022, 17:20:24.559128"
8653,33,0072,f1,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a31375d20526563762042696f20446174612050445b315d204143545b385d2042525b33305d2048525b37305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,63,55,"12/03/2022, 17:20:29.584633"
8654,33,0072,f2,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a32325d20526563762042696f20446174612050445b315d204143545b375d2042525b32385d2048525b37305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,66,55,"12/03/2022, 17:20:34.610383"
8655,33,0072,f3,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a32375d20526563762042696f20446174612050445b315d204143545b325d2042525b31375d2048525b38325d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,68,55,"12/03/2022, 17:20:39.534319"
8656,33,0072,f4,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a33325d20526563762042696f20446174612050445b315d204143545b375d2042525b31355d2048525b39335d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,6a,55,"12/03/2022, 17:20:44.561180"
8657,33,0072,f5,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a33375d20526563762042696f20446174612050445b315d204143545b325d2042525b31325d2048525b37305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,63,55,"12/03/2022, 17:20:49.585990"
8658,33,0072,f6,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a34325d20526563762042696f20446174612050445b315d204143545b315d2042525b32305d2048525b37305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,5e,55,"12/03/2022, 17:20:54.612375"
8659,33,0072,f7,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a34375d20526563762042696f20446174612050445b315d204143545b375d2042525b32345d2048525b37305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,6e,55,"12/03/2022, 17:20:59.537300"
8660,33,0072,f8,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a35325d20526563762042696f20446174612050445b315d204143545b335d2042525b32325d2048525b38365d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,6c,55,"12/03/2022, 17:21:04.560303"
8661,33,006f,f9,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32333a35365d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33365d,06,55,"12/03/2022, 17:21:09.379304"
8662,33,0073,fa,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a35375d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b305d204d61736b5b3078202020305d204261745b3130305d20436f6d5b305d20525353495b2d33365d,76,55,"12/03/2022, 17:21:09.571887"
8663,33,0072,fb,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32333a35375d20526563762042696f20446174612050445b315d204143545b385d2042525b31355d2048525b38365d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,7b,55,"12/03/2022, 17:21:09.957809"
8664,33,005b,fc,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32343a30315d20526561642054656d7020446174612054656d705b32352e3627435d204261745b3130305d20436f6d5b305d20525353495b2d31305d,68,55,"12/03/2022, 17:21:13.910970"
8665,33,0058,fd,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32343a30315d20526561642048756d20446174612048756d5b33372e38255d204261745b3130305d20436f6d5b305d20525353495b2d31305d,4e,55,"12/03/2022, 17:21:14.111045"
8666,33,0036,fe,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32343a30315d20203d3d3d3e2041444320417665725b323631305d,79,55,"12/03/2022, 17:21:14.304870"
8667,33,0073,00,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32343a30325d20526563762042696f20446174612050445b315d204143545b365d2042525b31395d2048525b37305d20585b305d20595b31305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,9e,55,"12/03/2022, 17:21:14.693849"
8668,33,0073,01,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30343a32343a30375d20526563762042696f20446174612050445b315d204143545b31305d2042525b32315d2048525b37305d20585b305d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,9d,55,"12/03/2022, 17:21:19.543236"
8669,33,002e,02,91,36,23,01,ffff0c46004600460052005d004600460046005600560046004600000000000418076400f6ff,2c,55,"12/03/2022, 17:21:20.449154"
8670,33,0052,03,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32343a30385d2053656e736f722044617461205265706f72742049445b307832335d204e756d5b3078315d204757204261745b3130305d,b6,55,"12/03/2022, 17:21:20.643534"
8671,33,002e,04,91,36,24,01,ffff0c16001e001c0011000f000c001400180016000f0013001500000000000418076400f6ff,99,55,"12/03/2022, 17:21:20.838312"
8672,33,0052,05,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30343a32343a30385d2053656e736f722044617461205265706f72742049445b307832345d204e756d5b3078315d204757204261745b3130305d,b9,55,"12/03/2022, 17:21:21.031595"
